"","brewery_name","beer_name","all","aroma","appearance","palate","abv","taste","count"
"2220","Avery Brewing Company","Dépuceleuse",3.85416666666667,4.00347222222222,3.75347222222222,3.84722222222222,9.73,3.90625,144
"2221","Avery Brewing Company","Deviation",4,3.5,4,4,9,4,1
"2222","Avery Brewing Company","Dihos Dactylion",4.00892857142857,4.05357142857143,3.91964285714286,3.9375,10.3,4.02678571428571,56
"2223","Avery Brewing Company","Double Dry Hopped Dugana IPA",3.75,4.25,4.25,3.5,8.5,4,2
"2224","Avery Brewing Company","Drie Ellies",4.5,4.5,4.5,4,6,4,1
"2225","Avery Brewing Company","Dry-Hopped DuganA",4,3.5,3,3.5,8.5,3.5,1
"2226","Avery Brewing Company","Dry-Hopped India Pale Ale",4.2,4.3,4.05,3.9,6.5,4.15,10
"2227","Avery Brewing Company","Dry-hopped Joe",4,3.5,4,4,4.7,3.75,2
"2228","Avery Brewing Company","Dry-Hopped New World Porter",5,4.5,4.5,5,6.7,5,1
"2229","Avery Brewing Company","DuganA IPA",4.03271983640082,4.16462167689162,4.15132924335378,4.06339468302659,8.5,4.13905930470348,489
"2230","Avery Brewing Company","Ellie's Brown Ale",3.97526501766784,3.72614840989399,3.91077738515901,3.80212014134276,5.5,3.94964664310954,566
"2231","Avery Brewing Company","Freckles",4,4,4,4,8.5,4,1
"2232","Avery Brewing Company","Freckles Saison",3.5,3.5,3.5,4,8.5,3.5,1
"2233","Avery Brewing Company","Fumator",3.78571428571429,4.25,4.14285714285714,3.82142857142857,9,4.03571428571429,14
"2234","Avery Brewing Company","Gemini",4.25,3.91666666666667,3.91666666666667,4,8.1,4.08333333333333,6
"2235","Avery Brewing Company","Hand Drawn: Joe's Pilsner",2.75,2.75,3.75,3.25,5.6,2.5,2
"2236","Avery Brewing Company","Hog Heaven Barley Wine",3.89048811013767,4.0287859824781,4.08510638297872,3.90425531914894,9.2,3.96683354192741,799
"2237","Avery Brewing Company","Hot For Sammy",4,4,4,4,15,4.5,1
"2238","Avery Brewing Company","Immitis",3.875,4,3.85416666666667,3.79166666666667,9.54,4,24
"2239","Avery Brewing Company","India Pale Ale (IPA)",3.94095595126523,3.84676663542643,3.92127460168697,3.83739456419869,6.5,3.91518275538894,1067
"2240","Avery Brewing Company","Jerry's Roggenbier",4,3.8,3.6,3.9,5.2,3.9,5
"2241","Avery Brewing Company","Joe's Premium American Pilsner",3.86477987421384,3.62578616352201,3.76729559748428,3.77987421383648,4.7,3.78930817610063,159
"2242","Avery Brewing Company","Karma",3.52900232018561,3.39675174013921,3.61832946635731,3.42807424593968,5.2,3.34106728538283,431
"2243","Avery Brewing Company","Lilikoi Mahu",3.66666666666667,3.66666666666667,3.66666666666667,3.75,5.6,3.83333333333333,6
"2244","Avery Brewing Company","Liquor Mart 40th Anniversary Ale",3.46153846153846,3.73076923076923,4.11538461538461,3.73076923076923,6.2,3.65384615384615,13
"2245","Avery Brewing Company","Maharaja",4.04142394822007,4.24919093851133,4.20032362459547,4.11294498381877,10.3,4.21585760517799,1545
"2246","Avery Brewing Company","Mai-Rye Bock",3.58333333333333,3.5,3.75,3.5,9,3.66666666666667,6
"2247","Avery Brewing Company","Margarete",4.29310344827586,4.46551724137931,4,4.29310344827586,15.43,4.48275862068965,29
"2248","Avery Brewing Company","Mephaddict",4.39393939393939,4.39393939393939,4.37878787878788,4.36363636363636,16.03,4.48484848484848,33
"2249","Avery Brewing Company","Mephistopheles' Stout",3.66089466089466,4.10533910533911,4.26623376623377,4.02741702741703,16.8,4.06565656565657,693
"2250","Avery Brewing Company","Meretrix",4.27083333333333,4.35416666666667,3.91666666666667,4.0625,9.62,4.29166666666667,24
"2251","Avery Brewing Company","Moloch",4.16666666666667,4.61111111111111,4.16666666666667,4.38888888888889,13,4.72222222222222,9
"2252","Avery Brewing Company","New World Porter",3.91841491841492,3.85780885780886,4.06177156177156,3.88111888111888,6.7,3.92424242424242,429
"2253","Avery Brewing Company","Oak Barrel Reverend",5,5,4.5,5,10,4.5,1
"2254","Avery Brewing Company","Oak Barrel Salvation",4.5,4.5,4.5,4.25,9,4.25,2
"2255","Avery Brewing Company","Old Jubilation",3.84410112359551,3.78230337078652,3.98665730337079,3.8623595505618,8.3,3.91783707865169,712
"2256","Avery Brewing Company","Opus Altar Boy",5,5,5,5,10,4.5,1
"2257","Avery Brewing Company","Out Of Bounds Stout",3.79878048780488,3.8140243902439,3.98983739837398,3.70121951219512,6.3,3.78556910569106,492
"2258","Avery Brewing Company","Out Of Sight",4,3.83333333333333,3.91666666666667,3.75,6.3,3.875,12
"2259","Avery Brewing Company","Out Of Spec",4,3.5,4,4,6.3,3.5,1
"2260","Avery Brewing Company","Port Altar Boy",4.5,4.5,4.5,4.5,10,4.5,1
"2261","Avery Brewing Company","Preachin' To The Choir",3.75,4.25,4,3.75,11.2,4,2
"2262","Avery Brewing Company","Quinquepartite",4.02941176470588,4.04411764705882,4,4.07352941176471,9.91,4.01470588235294,34
"2263","Avery Brewing Company","Redpoint Ale",3.7046511627907,3.56279069767442,3.78372093023256,3.58837209302326,5.5,3.6093023255814,215
"2264","Avery Brewing Company","Rumpkin",3.8031914893617,3.96276595744681,3.71808510638298,3.83510638297872,15.9,3.95744680851064,94
"2265","Avery Brewing Company","Sacrilicious",4.5,4.5,4,4,10,4.5,1
"2266","Avery Brewing Company","Salvation",3.75816326530612,3.86224489795918,3.86020408163265,3.81326530612245,9,3.82857142857143,490
"2267","Avery Brewing Company","Samael's Ale",3.58080808080808,4.0010101010101,3.88080808080808,3.88282828282828,16.45,3.95151515151515,495
"2268","Avery Brewing Company","Stranahan Barrel Aged Czar",4.25,4.5,4.25,4.25,11,4,2
"2269","Avery Brewing Company","Sui Generis",4.33620689655172,4.31034482758621,4.21551724137931,4.18103448275862,10.2,4.35344827586207,58
"2270","Avery Brewing Company","Tap Room Sour",4.5,5,4,4,9.5,4.5,1
"2271","Avery Brewing Company","Testapils",4.66666666666667,4.16666666666667,4.33333333333333,4.33333333333333,4.8,4.33333333333333,3
"2272","Avery Brewing Company","The Beast Grand Cru",3.45652173913043,3.94466403162055,3.9703557312253,3.81818181818182,16.83,3.81225296442688,506
"2273","Avery Brewing Company","The Beast Grand Cru 2004",3.0375,3.75,3.925,3.4125,18.1,3.4625,40
"2274","Avery Brewing Company","The Czar",3.74716981132075,3.86729559748428,4.01194968553459,3.88930817610063,11.03,3.91949685534591,795
"2275","Avery Brewing Company","The Kaiser",3.64543889845095,3.7960413080895,4.00860585197935,3.82702237521515,10.03,3.82702237521515,581
"2276","Avery Brewing Company","The Missionary",3.75,4.5,4,4.25,10,4,2
"2277","Avery Brewing Company","The Reverend",3.73297002724796,3.81403269754768,3.83174386920981,3.81607629427793,10,3.85626702997275,734
"2278","Avery Brewing Company","The Reverend (West End Bourbon Barrel)",4,4.5,4.5,4.5,10,4.5,1
"2279","Avery Brewing Company","Trogdor The Burninator",4.25,3.75,4.25,4.25,9,3.75,2
"2280","Avery Brewing Company","Überschwein (Unfiltered Double Dry Hopped Hog Heaven)",3.625,4,4,3.79166666666667,9.2,3.875,12
"2281","Avery Brewing Company","Van Diemen Black Saison",4.5,4,4,4,9.1,4.33333333333333,3
"2282","Avery Brewing Company","Wet Hop Pale Ale",3.5,3.66666666666667,4.16666666666667,3.83333333333333,4.7,3.66666666666667,3
"2283","Avery Brewing Company","Whiskey Barrel- Aged Big Smoky",3.75,3.5,3.5,3.5,9,3.75,2
"2284","Avery Brewing Company","Whiskey Trog",4,4,4,4.5,10,4.5,1
"2285","Avery Brewing Company","White Rascal",3.81087289433384,3.67228177641654,3.67228177641654,3.59724349157734,5.6,3.66921898928025,653
"2286","Avery Brewing Company","Winter's Day IPA",4,4,4,4,6.5,4,1
"2287","Avesta Bryggeri","Avesta Country 5,3",2,1.5,2,2,5.3,1.5,1
"2288","Avesta Bryggeri","Avesta Double O Premium Lager Dee Luxe Beer",3.5,2,3,3,5,3,1
"2289","Avesta Bryggeri","Avesta Rommehed Oktoberfestbier",3.5,4,4,3.5,5,2,1
"2290","Aviator Brewing Company","""100"" Pale Ale",4,4,3.5,4,6.6,4,1
"2291","Aviator Brewing Company","Black Mamba Oatmeal Stout",3.75,3.75,4.25,4.25,6.3,3.5,2
"2292","Aviator Brewing Company","Bonehead Brown",4,3.33333333333333,3.83333333333333,3.66666666666667,5.3,3.66666666666667,3
"2293","Aviator Brewing Company","Crazy Horse Special Pale",3.5,3,3.5,3,5.8,3.5,1
"2294","Aviator Brewing Company","Devils Tramping Ground Tripel",3.9375,3.75,3.625,3.75,9.2,3.9375,8
"2295","Aviator Brewing Company","Frostnipper Winter Warmer",3.65384615384615,3.80769230769231,4.07692307692308,3.76923076923077,8.5,3.73076923076923,13
"2296","Aviator Brewing Company","HogWild IPA",4.06666666666667,3.83333333333333,3.9,4.06666666666667,6.7,3.96666666666667,15
"2297","Aviator Brewing Company","Horsepower",3,3.5,4,4,10.2,4,1
"2298","Aviator Brewing Company","HotRod Red",3.80769230769231,3.61538461538462,3.88461538461538,3.84615384615385,6.1,3.88461538461538,13
"2299","Aviator Brewing Company","King Rat Imperial Oatmeal Stout",3,3.16666666666667,3.83333333333333,3.25,8,3.33333333333333,6
"2300","Aviator Brewing Company","McGritty's Scotch Ale",4,4,3.5,4,6.5,4,1
"2301","Aviator Brewing Company","OktoberBeast",4.0625,3.6875,4,4,7.2,4.0625,8
"2302","Aviator Brewing Company","Old BullDog ESB",3.5,3,3.25,4,5.8,3.5,4
"2303","Aviator Brewing Company","Ryenocerus RyPA",4,4,4.5,4,8,4,1
"2304","Aviator Brewing Company","Saison De Aviator Royale",4.16666666666667,3.94444444444444,3.88888888888889,3.94444444444444,7.5,3.94444444444444,9
"2305","Aviator Brewing Company","Steamhead",3.7,3.6,3.4,3.6,6.1,3.5,5
"2306","Aviator Brewing Company","WortHog American Wheat",4,3.5,3.5,4,4.7,3.5,1
"2307","Avondale Brewing Company","Battlefield IPA",4.5,4.5,4,4,6.8,4,1
"2308","Avondale Brewing Company","Belgian Brown Ale",4.25,3.5,3.5,3.75,6.4,4,2
"2309","Avondale Brewing Company","Spring Street Saison",4.5,4,4,4.5,7.5,3.5,1
"2310","Awa Bakushu","Amber Ale",4,4.25,3.75,3.75,5,4,2
"2311","Awa Bakushu","Blueberry Fruit Ale",3.75,4.25,4.25,4.75,5,3.75,2
"2312","Awa Bakushu","Dark Ale",4,4,4,3.75,5,4,2
"2313","Awa Bakushu","Pale Ale",4.25,4.25,3.75,4,5,3.75,2
"2314","Azalea Coast Brewery","East Coast India Pale Ale",3.4375,3.25,4.125,3.625,7.25,3.3125,8
"2315","Azalea Coast Brewery","Fokker Ale",3.1875,3.125,3.625,3.125,5.4,2.9375,8
"2316","Azalea Coast Brewery","Navigator Lager",3.75,3.75,3.75,4,8.5,4,2
"2317","Azalea Coast Brewery","Teach's  Chocolate Stout",2.05555555555556,2.55555555555556,3.27777777777778,2.55555555555556,7,2.05555555555556,9
"2318","Aztec Brewing Company","Agave Wheat",3,3,3,3,5.2,3,1
"2319","Aztec Brewing Company","Amber",4,4,4,4,6.2,4,1
"2320","Aztec Brewing Company","Chipotle IPA",4,4.5,4,4,6.6,4,1
"2321","Aztec Brewing Company","Eclipse",4,4,4,4,6.4,4,1
"2322","Aztec Brewing Company","El Dorado",3,3,3,3,4.1,3,1
"2323","Aztec Brewing Company","Noche De Los Muertos",4.5,4.5,4,4.5,10.2,4.5,1
"2324","Aztec Brewing Company","Sacrifice",4,4,4,4,7.6,4,1
"2325","Aztec Brewing Company","Seven Nations Bitter Brit",3,3.5,3.5,3.5,4.3,3,1
"2326","Aztec Brewing Company","Seven Nations English 87",4,4.5,4,4.5,8.7,4.5,1
"2327","Azumino Brewery","Azumino Dunkel",2,2,2.5,2,5,1.5,1
"2328","Azumino Brewery","Azumino Pilsner",4,3.5,4,5,5,3.5,1
"2329","Azumino Brewery","Azumino Weizen",3.5,4,4,3,4.2,4,1
"2330","B.A.R.T.S.","Belgian Saison",4,3.5,3.5,4,8.2,4,1
"2331","B.A.R.T.S.","Lumber Barons Sawmill Stout",3.25,3,4.25,3.5,5.5,3,2
"2332","B.A.R.T.S.","Rowdy Rouge IPA",4,3.5,3.75,3.75,7,3.75,2
"2333","B.A.R.T.S.","Tough Man Dopplebock",4.33333333333333,3,3.83333333333333,3.5,9.5,3.66666666666667,3
"2334","B.O.B.'s House Of Brews","B.O.B.'s Hopsun",4,4,3.5,3.5,5.3,4,1
"2335","B.O.B.'s House Of Brews","Spiced Oktoberfest Lager",1.5,2,3,3.5,6.2,1.5,1
"2336","B.W. Beer Works USA","The Raven Special Lager",3.62903225806452,3.37096774193548,3.38709677419355,3.49193548387097,5.5,3.53225806451613,62
"2337","B&O Station Brewery & Restaurant, The","B&O Station Arroyo Amber",3.75,3.5,3.75,3.5,5,3.5,2
"2338","B&O Station Brewery & Restaurant, The","B&O Station Deralement",4,4,3.5,4,5,4.5,1
"2339","B&O Station Brewery & Restaurant, The","B&O Station Fruition",2.5,3,3,3,4.5,2.5,1
"2340","B&O Station Brewery & Restaurant, The","B&O Station Hearth Ale 2003",3.5,4.25,4,3.5,6,4.25,2
"2341","B&O Station Brewery & Restaurant, The","B&O Station Light Rail Lager",3.5,3,3,3.5,4.25,3,1
"2342","B&O Station Brewery & Restaurant, The","B&O Station Mahoning Valley Pale",3.625,3.75,3.5,3.625,8,3.375,4
"2343","B&O Station Brewery & Restaurant, The","B&O Station Porter",4.25,4,4.5,4.5,6,4.25,2
"2344","B&O Station Brewery & Restaurant, The","B&O Station Tea Party",3.5,3,2.5,3.5,8,4,1
"2345","B&O Station Brewery & Restaurant, The","B&O Station Youngstown Brown",4,4,4,4,4.1,4,1
"2346","B&O Station Brewery & Restaurant, The","Gandydancer",4.5,4,4.5,4.5,7.25,4.5,2
"2347","B&T Brewery Limited (Banks and Taylor)","Black Dragon Mild",2.25,2.5,3,2.5,4.3,2.25,2
"2348","B&T Brewery Limited (Banks and Taylor)","Dragon Slayer",4.66666666666667,3.66666666666667,4,4,4.6,4.16666666666667,3
"2349","B&T Brewery Limited (Banks and Taylor)","Edwin Taylor's Extra Stout",3,3.75,3.5,3,4.5,3,2
"2350","B&T Brewery Limited (Banks and Taylor)","Hoppy Turkey",4,3.5,3,3.5,4.5,4,1
"2351","B&T Brewery Limited (Banks and Taylor)","Phantom Thirst",2.5,3,3.5,2.5,4.5,2.5,1
"2352","B&T Brewery Limited (Banks and Taylor)","Shefford Old Dark / SOD",4,4.25,3.75,4,5,4,2
"2353","B&T Brewery Limited (Banks and Taylor)","Two Brewers Bitter",3.5,3.5,4,3.5,3.6,3.5,1
"2354","B94","Dellacava",4,3.5,3,3,5,3,1
"2355","BABB Srl","Alba",2,1.5,2,1.5,4.5,2,1
"2356","BABB Srl","Föm",2.5,3,3,2.5,6,2.5,1
"2357","BABB Srl","Fusca",2.75,2.75,2.5,2.5,6.5,2.75,2
"2358","BABB Srl","Omnia",3.25,2.75,2.25,2.25,5.5,3,2
"2359","BABB Srl","Rubinia",3.25,3,3,2.75,7,3,2
"2360","Babe's Bar-B-Que And Brewery","2007 Old Nipster Winterfest Ale",3.5,3,4,4,7.5,4,1
"2361","Babe's Bar-B-Que And Brewery","Babe's Classic Golden Ale",1,1.5,3,3.5,4.6,1.5,1
"2362","Babe's Bar-B-Que And Brewery","Blackfin Lager",3,3,3.83333333333333,3.33333333333333,4.8,3.33333333333333,3
"2363","Babe's Bar-B-Que And Brewery","Fat Fist",3.75,3.5,4,3.75,6,3.5,2
"2364","Babe's Bar-B-Que And Brewery","Honey Blonde Ale",3.66666666666667,3.33333333333333,4,3.5,5,3.5,3
"2365","Babe's Bar-B-Que And Brewery","Kilted Pig Wee Heavy Scotch Ale",4,3.75,4,4,6.2,3.75,2
"2366","Bacardi U.S.A., Inc.","Hatuey Cuban Style Ale",2.5,3,3.5,2.5,5,3,1
"2367","Back Forty Beer Co.","Naked Pig Pale Ale",3.47916666666667,3.45833333333333,3.5625,3.47916666666667,6,3.39583333333333,24
"2368","Back Forty Beer Co.","Truck Stop Honey Brown Ale",3.84375,3.65625,3.46875,3.46875,6,3.5625,16
"2369","Back Road Brewery","2012 IPA",4,3.5,3.5,3.25,7.5,4,2
"2370","Back Road Brewery","American Pale Ale",3.26315789473684,3.07894736842105,3.21052631578947,3.31578947368421,5,3.28947368421053,19
"2371","Back Road Brewery","Autumn Ale 2007",3.16666666666667,2.83333333333333,3,3,5,2.83333333333333,3
"2372","Back Road Brewery","Autumn Ale 2008",4.2,3.9,3.8,4.1,10.7,3.8,5
"2373","Back Road Brewery","Aviator Doppel Bock",3.55,3.6,3.85,3.65,9,3.6,10
"2374","Back Road Brewery","Back Road Ale",3.68181818181818,3.54545454545455,3.54545454545455,3.63636363636364,5,3.45454545454545,11
"2375","Back Road Brewery","Belgian-Style Witbier",4,3.83333333333333,3.33333333333333,3.70833333333333,5.5,3.95833333333333,12
"2376","Back Road Brewery","Belle Gunnes Stout",3.66,3.36,3.7,3.28,5,3.4,25
"2377","Back Road Brewery","Black IPA",4,3.5,3.75,3.75,7.4,3.75,2
"2378","Back Road Brewery","Blueberry Ale",3.72222222222222,3.88888888888889,3.75,3.5,5,3.61111111111111,18
"2379","Back Road Brewery","Christmas Ale",3.83333333333333,4,3.5,3.16666666666667,8.5,3.83333333333333,3
"2380","Back Road Brewery","Christmas Ale 2005",4.25,4,4.25,4,8.5,4.5,2
"2381","Back Road Brewery","Christmas Ale 2007",4,4.25,4.25,4.25,7.7,3.75,2
"2382","Back Road Brewery","Christmas Ale 2008",3.92857142857143,4,3.78571428571429,3.85714285714286,8,4.07142857142857,7
"2383","Back Road Brewery","Christmas Ale 2009",4.25,4,4,4,7.5,4.25,2
"2384","Back Road Brewery","Christmas Ale 2010",2.16666666666667,3.16666666666667,3.66666666666667,2.5,8.6,2.16666666666667,3
"2385","Back Road Brewery","Hop Monster IIPA (Specialty Ale)",3,3.25,3.75,2.75,7.1,3,2
"2386","Back Road Brewery","LaPorte Saison",4.3,4,3.5,4,7.2,4.3,5
"2387","Back Road Brewery","LaPorte UnCommon",3.25,3.25,3.75,3.25,3.8,3.5,2
"2388","Back Road Brewery","Maple City Gold",3.55555555555556,3.38888888888889,3.27777777777778,3.5,7.2,3.61111111111111,9
"2389","Back Road Brewery","Midwest IPA",3.125,3.41666666666667,3.58333333333333,3.39583333333333,7.2,3.10416666666667,24
"2390","Back Road Brewery","Millennium Lager",3.875,3.5625,3.75,3.75,5,3.875,8
"2391","Back Road Brewery","No. 9 Barleywine",3.35714285714286,3.64285714285714,3.78571428571429,3.64285714285714,10,3.46428571428571,14
"2392","Back Road Brewery","Oak Aged Black IPA",4.25,3.5,4,3.5,7.4,4.25,2
"2393","Back Road Brewery","Oak Aged Hop Monster (Specialty Ale)",4,3.5,3,4,7.6,4,1
"2394","Back Road Brewery","Pecker Head Red",3.5,3.5,3.5,3.75,7.8,4,2
"2395","Back Road Brewery","Pole Shift Ale",4,3.25,3.875,3.75,5.6,3.875,4
"2396","Back Road Brewery","Scottish Ale",3.2,3.5,3.3,3.4,6.8,3.3,5
"2397","Back Street Brewery","Arnold Stoutzeneggar",4.375,4.25,4.5,4.375,9.1,4.375,4
"2398","Back Street Brewery","Asterisk Smoked Lager",4,4,4,4,9.4,4.5,1
"2399","Back Street Brewery","Back Street Magnus Old Ale",4,4,3.5,3.5,9.5,4,1
"2400","Back Street Brewery","Backstreet Hefeweizen",3.25,3,4,3.5,5.7,3,2
"2401","Back Street Brewery","Barro-Ly Wine",3.5,4,3.75,4,9.7,4,2
"2402","Back Street Brewery","Bitter Broad",4,3.5,4.25,4,9,4.25,2
"2403","Back Street Brewery","Crossroads",1.25,1.75,2,2.25,5.2,1.25,2
"2404","Back Street Brewery","Crossroads Cream Ale",2.5,3,3.5,2.5,5.5,2.5,1
"2405","Back Street Brewery","Curly",4.5,4,4.5,4,9.5,5,1
"2406","Back Street Brewery","Dirty German",3.5,4.16666666666667,3.83333333333333,3.66666666666667,5.4,4.16666666666667,3
"2407","Back Street Brewery","Dolman's Dark Star",4,4,4,4,7,4,1
"2408","Back Street Brewery","Dos En La Rosa",4,4,3.5,3.5,5.5,4,1
"2409","Back Street Brewery","Eeyore",4.5,4,4,4.5,13,4,1
"2410","Back Street Brewery","Extra Special Bitter",4.08333333333333,3.66666666666667,4.08333333333333,3.83333333333333,6,3.83333333333333,6
"2411","Back Street Brewery","Fixie",4,4,4.5,4.5,7,4,1
"2412","Back Street Brewery","Grumpy Limey",4,4,4,4,5.2,4,1
"2413","Back Street Brewery","Happy Way IPA",3.5,3.5,4,4,5.75,3.5,1
"2414","Back Street Brewery","Hepkat",3.5,3,3.25,3.25,5.8,3.5,2
"2415","Back Street Brewery","Hop Lava",4,4,3.25,3.875,8,3.75,4
"2416","Back Street Brewery","Hopopolis",3.875,3.875,4,3.9375,7.1,3.9375,8
"2417","Back Street Brewery","Jagged Lil' Pilsner",3.5,3.25,3.5,3.75,5.7,3.5,2
"2418","Back Street Brewery","La Costa Rasta",4.25,4,4,4,6,4.25,2
"2419","Back Street Brewery","Larry",4,4,4,4.5,9.5,4,1
"2420","Back Street Brewery","Maibock",4,3.75,3.75,3.75,7,3.75,2
"2421","Back Street Brewery","Malane's Request Coffee Stout",4,4.5,4,4.5,6.4,4,1
"2422","Back Street Brewery","MGB Imperial Stout",2.5,2.75,3.5,3.25,10.4,2.25,2
"2423","Back Street Brewery","Moe",4,4.5,4.5,4,9.5,4.5,1
"2424","Back Street Brewery","Monk-y Love",4.5,4,4,4,8,4,1
"2425","Back Street Brewery","Murder By Death",2,3,3.5,2.5,10.4,2,1
"2426","Back Street Brewery","Murder By Death (Bourbon Barrel Aged)",4.5,4.5,4.5,4.5,12,4,1
"2427","Back Street Brewery","Pink Noise",3.5,3,4.5,3.5,6.8,3.5,1
"2428","Back Street Brewery","Poor Richard's Ale",3.5,3,3.5,4,5.8,3.5,1
"2429","Back Street Brewery","Rambler",4.5,3.92857142857143,4,3.92857142857143,9,4.42857142857143,7
"2430","Back Street Brewery","Ron's Pale Ale",4,3.5,4,3.5,5.5,4,1
"2431","Back Street Brewery","Rossi Pilsner",3.5,3.5,3.5,3.5,5.6,3.5,1
"2432","Back Street Brewery","Rydin' Dirty",4.25,4,4,4,6.8,4,2
"2433","Back Street Brewery","Sage On Saison",4.25,3.25,3.5,3.5,5,3.5,2
"2434","Back Street Brewery","Schooner Porter",3.75,3.75,4,4,5.3,3.75,2
"2435","Back Street Brewery","Slave Driver",4.5,4,4,4,8.8,4.5,1
"2436","Back Street Brewery","Slow Ride",3.5,3.5,3.5,4,3,3.75,2
"2437","Back Street Brewery","Wild Bill's",3.5,3.5,3.5,4,5,3.5,1
